"uniqID","yrint","yrborn","female","race","marital","educ","realrinc","health"
"ID_54637",2010,1969,1,1,1,13,19425,2
"ID_54645",2010,1953,0,1,3,11,23310,3
"ID_54761",2010,1986,0,1,5,11,16835,2
"ID_54828",2010,1953,0,1,1,12,34965,2
"ID_54840",2010,1986,0,1,1,12,8417.5,2
"ID_54842",2010,1968,0,1,1,16,28490,
"ID_54845",2010,1971,0,1,3,12,23310,2
"ID_54848",2010,1956,0,1,1,11,16835,
"ID_54874",2010,1952,1,1,1,12,11007.5,3
"ID_54914",2010,1943,1,1,1,13,2331,
"ID_54926",2010,1969,0,2,1,12,8417.5,3
"ID_54950",2010,1981,1,2,5,12,1813,3
"ID_54952",2010,1988,1,2,5,12,1036,4
"ID_54990",2010,1978,0,1,3,14,23310,
"ID_54996",2010,1957,1,1,1,17,28490,
"ID_54997",2010,1959,0,1,1,12,23310,4
"ID_55024",2010,1981,1,1,1,16,3885,4
"ID_55057",2010,1957,1,1,3,14,4662,3
"ID_55058",2010,1960,1,2,3,18,34965,
